level,algorithm,dist
fastText,leiden,-0.05629103369581234
fastText,leiden,-0.1078432828967043
fastText,leiden,-0.04655015167349774
fastText,leiden,-0.05567835868032467
fastText,leiden,-0.014146479688879166
fastText,leiden,-0.04065427362917673
fastText,leiden,-0.007832398413664121
fastText,leiden,-0.06701649153086398
fastText,leiden,-0.051896713077482004
fastText,leiden,-0.065280550070408
fastText,leiden,-0.03754324089548455
fastText,leiden,-0.00608996442535048
fastText,leiden,-0.0054726107937247415
fastText,leiden,-0.02759909561232521
fastText,leiden,-0.04465313003190108
fastText,leiden,-0.04062028006484697
fastText,leiden,-0.04074660957005627
fastText,leiden,-0.026026034936195153
fastText,leiden,-0.058677947176501766
fastText,leiden,-0.01633250118857732
fastText,leiden,-0.060677348803179765
fastText,leiden,-0.02085627954978675
fastText,leiden,-0.021411221678323433
fastText,leiden,-0.011770824191632334
fastText,leiden,-0.023471033706987443
fastText,leiden,-0.0008247866464322628
fastText,leiden,0.02255436573479308
fastText,leiden,-0.03254913350555755
fastText,leiden,-0.044710064278784656
fastText,leiden,-0.03482584748390316
fastText,leiden,-0.011662871404440223
fastText,leiden,-0.04181945752949934
fastText,leiden,-0.03150024390132622
fastText,leiden,-0.05476504120568182
fastText,leiden,-0.045359626712840106
fastText,leiden,-0.03549326237855721
fastText,leiden,-0.018643895404424016
fastText,leiden,-0.011699857816358517
fastText,leiden,0.017843827083482866
fastText,leiden,-0.0668906979969579
fastText,leiden,-0.029744000395620196
fastText,leiden,-0.020036730439994432
fastText,leiden,0.021419264757292944
fastText,leiden,-0.03698435713207948
fastText,leiden,-0.010495492019817143
fastText,leiden,-0.05761987042952754
fastText,leiden,-0.03553371153798457
fastText,leiden,-0.032094548626217745
fastText,leiden,-0.005373746582195249
fastText,leiden,-0.026985510729844675
fastText,leiden,-0.019102219459653846
fastText,leiden,-0.03696746197275147
fastText,leiden,0.06451473252622231
fastText,leiden,-0.020818107808786346
fastText,leiden,0.0025083319275122085
fastText,leiden,-0.04492535050281721
fastText,leiden,-0.012878117183585447
fastText,leiden,
fastText,leiden,-0.017207174859458885
fastText,leiden,-0.06568493120312824
fastText,leiden,-0.004208781156442187
fastText,leiden,-0.05361693670950496
fastText,leiden,-0.02736562721766478
fastText,leiden,-0.07421486644784014
fastText,leiden,-0.02952816253909174
fastText,leiden,-0.03413886985879655
fastText,leiden,-0.035508345589118084
fastText,leiden,-0.07525863283100831
fastText,leiden,0.0020692509088500177
fastText,leiden,-0.01917209409026721
fastText,leiden,0.007538863344384805
fastText,leiden,-0.08026125109356497
fastText,leiden,-0.01665108772406465
fastText,leiden,-0.04238212328529478
fastText,leiden,0.02591754095232557
fastText,leiden,-0.07390241808559073
fastText,leiden,-0.05812297055349436
fastText,leiden,-0.06577596437326338
fastText,leiden,-0.07167456189796118
fastText,leiden,-0.0662951449930751
fastText,leiden,-0.02883012201282087
fastText,leiden,0.015578026775885379
fastText,leiden,-0.0413323429926743
fastText,leiden,-0.044757664193635804
fastText,leiden,0.007555017829112165
fastText,leiden,-0.030253989287401195
fastText,leiden,-0.06510832282881762
fastText,leiden,0.05308489544477912
fastText,leiden,-0.013736160857480972
fastText,leiden,-0.05860829027446335
fastText,leiden,-0.0030991053331091978
fastText,leiden,-0.05860362473420222
fastText,leiden,0.029475110142458072
fastText,leiden,-0.05692210354204674
fastText,leiden,-0.06081495484786903
fastText,leiden,-0.0463577372614139
fastText,leiden,-0.02453312897867954
fastText,leiden,-0.02966363627195967
fastText,leiden,-0.027066097249633825
fastText,leiden,-0.044067313323468915
fastText,leiden,-0.08842712140305553
fastText,leiden,0.02660155004552267
fastText,leiden,-0.03948679307072245
fastText,leiden,-0.006932166746263291
fastText,leiden,0.001272446575994679
fastText,leiden,-0.04618744088271409
fastText,leiden,-0.03344321690608987
fastText,leiden,-0.023195717577494834
fastText,leiden,-0.006758461892665268
fastText,leiden,-0.08009610653670896
fastText,leiden,-0.023485815532102716
fastText,leiden,-0.059522966720570225
fastText,leiden,-0.032580740685296594
fastText,leiden,-0.01626332077446513
fastText,leiden,-0.03276892048775104
fastText,leiden,-0.06734859219167044
fastText,leiden,-0.048282581479737186
fastText,leiden,-0.044507550141903884
fastText,leiden,-0.007941176739060474
fastText,leiden,-0.03595997357196934
fastText,leiden,-0.06756369695270159
fastText,leiden,-0.0830970704198506
fastText,leiden,-0.04492662775319223
fastText,leiden,-0.000628688465356575
fastText,leiden,-0.054817862667147055
fastText,leiden,-0.0039053219865210487
fastText,leiden,-0.0309820585645445
fastText,leiden,-0.008466555704369938
fastText,leiden,-0.04098143497230888
fastText,leiden,0.003876277155318797
fastText,leiden,-0.07064160376056616
fastText,leiden,-0.045724453076393945
fastText,leiden,-0.03221215675569278
fastText,leiden,-0.0634616057388635
fastText,leiden,-0.04275633914730659
fastText,leiden,-0.015008121154694964
fastText,leiden,-0.04013336717207472
fastText,leiden,-0.06663648349422979
fastText,leiden,-0.010422433742037995
fastText,leiden,-0.05059489066753642
fastText,leiden,-0.04703291784505825
fastText,leiden,-0.022639805515062172
fastText,leiden,0.02017158164793098
fastText,leiden,-0.05342695105067041
fastText,leiden,-0.036795375539330766
fastText,leiden,-0.051357599559599065
fastText,leiden,-0.04239488965582805
fastText,leiden,-0.05295134114502076
fastText,leiden,-0.05931171757805698
fastText,leiden,0.03972023111822631
fastText,leiden,-0.04401969639543046
fastText,leiden,-0.02796902056541506
fastText,leiden,-0.02773308188605872
fastText,leiden,-0.051333610887029923
fastText,leiden,-0.043927313069537566
fastText,leiden,-0.005593306272641763
fastText,leiden,-0.022220942663372933
fastText,leiden,-0.0010502556713364308
fastText,leiden,-0.0481280922770112
fastText,leiden,0.03145402959628385
fastText,leiden,0.013935329428677035
fastText,leiden,-0.0380964696670304
fastText,leiden,-0.03003790374998494
fastText,leiden,0.06604278144442566
fastText,leiden,-0.040948927616532016
fastText,leiden,-0.06556549661932631
fastText,leiden,-0.013053173058070522
fastText,leiden,-0.026863696138603843
fastText,leiden,-0.011559696860521496
fastText,leiden,-0.04357724685925979
fastText,leiden,-0.01842779367183678
fastText,leiden,-0.020037063830344648
fastText,leiden,-0.029613948271251522
fastText,leiden,-0.04110365591248233
fastText,leiden,-0.05645549472752143
fastText,leiden,-0.04085213581491376
fastText,leiden,-0.04539819000849821
fastText,leiden,-0.0253524094081512
fastText,leiden,-0.0384411748415191
fastText,leiden,-0.05895234335418531
fastText,leiden,-0.06585984242919707
fastText,leiden,0.010040735403435752
fastText,leiden,0.032279024407381396
fastText,leiden,-0.03219031969728292
fastText,leiden,-0.05479173554862227
fastText,leiden,-0.03261821477501381
fastText,leiden,-0.06360506288603707
fastText,leiden,-0.017273332992524093
fastText,leiden,-0.06311713399307428
fastText,leiden,-0.060855573196433865
fastText,leiden,-0.04544687069147735
fastText,leiden,
fastText,leiden,-0.03241830695987402
fastText,leiden,-0.011803982936200441
fastText,leiden,-0.05690860768540662
fastText,leiden,-0.07279958368099793
fastText,leiden,0.0010165336770973088
fastText,leiden,-0.04426323068271798
fastText,leiden,-0.04516984015960224
fastText,leiden,-0.04900077949655002
fastText,leiden,-0.02796193563238203
fastText,leiden,-0.022047353127814806
fastText,leiden,-0.013036614682612857
fastText,leiden,-0.0561368113619648
fastText,leiden,-0.04455432627858402
fastText,leiden,-0.0523900871317452
fastText,leiden,-0.01785687423113891
fastText,leiden,-0.016652234201214644
fastText,leiden,-0.04995794063329739
fastText,leiden,-0.01750198915437451
fastText,leiden,-0.050282943357255694
fastText,leiden,-0.025477893664238582
fastText,leiden,-0.03415878874222422
fastText,leiden,0.007933770424359166
fastText,leiden,-0.012810622490662338
fastText,leiden,-0.05442202567507293
fastText,leiden,-0.0389075905129761
fastText,leiden,-0.0005111133520825373
fastText,leiden,-0.0068634374437946954
fastText,leiden,-0.02146501010574231
fastText,leiden,-0.02135890401678253
fastText,leiden,-0.05309871705578695
fastText,leiden,-0.060110519934710394
fastText,leiden,-0.03805676610757147
fastText,leiden,-0.0185691190552163
fastText,leiden,-0.017546779469957086
fastText,leiden,-0.050872211795436106
fastText,leiden,-0.045680323810158296
fastText,leiden,-0.04979200254771665
fastText,leiden,-0.0652616918708595
fastText,leiden,-0.042655818821570435
fastText,leiden,-0.0365203651888143
fastText,leiden,-0.048801205624170674
fastText,leiden,-0.09256365153074864
fastText,leiden,-0.05022640530023759
fastText,leiden,-0.10067301704087683
fastText,leiden,-0.04800900752541104
fastText,leiden,-0.07824313587072851
fastText,leiden,-0.009759143877630105
fastText,leiden,-0.009628323957636353
fastText,leiden,-0.04281896642383931
fastText,leiden,-0.04922545295841685
fastText,leiden,-0.030028025829504035
fastText,leiden,-0.03828156193071308
fastText,leiden,-0.012574000765384508
fastText,leiden,-0.03540665706024948
fastText,leiden,-0.029087917875186386
fastText,leiden,-0.05856716707095466
fastText,leiden,-0.06195534967193583
fastText,leiden,0.012404607670006729
fastText,leiden,-0.045838136961010245
fastText,leiden,0.0038415868162365863
fastText,leiden,-0.034507145690916285
fastText,leiden,-0.022219625003863208
fastText,leiden,-0.0388874559214768
fastText,leiden,0.0008476401139374534
fastText,leiden,-0.025433983795999482
fastText,leiden,0.0023782725270211635
fastText,leiden,-0.0719476368821178
fastText,leiden,-0.035394249854072024
fastText,leiden,-0.03640076394851277
fastText,leiden,-0.0506575916249099
fastText,leiden,-0.0693171048230482
fastText,leiden,0.01325822708685287
fastText,leiden,-0.037411900402871234
fastText,leiden,-0.00020051229679007854
fastText,leiden,-0.052058036730906476
fastText,leiden,-0.04273723769379245
fastText,leiden,-0.034338997984730946
fastText,leiden,-0.07268482819698141
fastText,leiden,-0.0185897455950359
fastText,leiden,0.01272301090746486
fastText,leiden,-0.010604679475125112
fastText,leiden,-0.061417464283822776
fastText,leiden,-0.06145941830356083
fastText,leiden,-0.03712450676458645
fastText,leiden,-0.022066139748936897
fastText,leiden,-0.05793652207097644
fastText,leiden,-0.001381272327900196
fastText,leiden,-0.03140038836097647
fastText,leiden,0.02288974372562902
fastText,leiden,-0.03956527828763212
fastText,leiden,-0.03934439240829313
fastText,leiden,-0.015813534305074373
fastText,leiden,0.009817869459391781
fastText,leiden,-0.064486459526229
fastText,leiden,0.0009587580008620922
fastText,leiden,-0.039719621894378276
fastText,leiden,-0.0682514272535647
fastText,leiden,-0.06768561843913257
fastText,leiden,-0.06417124810655828
fastText,leiden,-0.07181118180669943
fastText,leiden,-0.019930105844366608
fastText,leiden,-0.005774377699562794
fastText,leiden,-0.01540464225345628
fastText,leiden,-0.050344284385493876
fastText,leiden,-0.032550362963594814
fastText,leiden,-0.03954903595445103
fastText,leiden,-0.056331075767016014
fastText,leiden,-0.016310251684274135
fastText,leiden,0.0029180162284416777
fastText,leiden,-0.016166018999647536
fastText,leiden,0.009597753481895066
fastText,leiden,-0.01790396335949107
fastText,leiden,-0.059604149049606425
fastText,leiden,-0.060956888029970346
fastText,leiden,-0.05217290052125223
fastText,leiden,-0.07219326620469524
fastText,leiden,-0.009453818375447898
fastText,leiden,0.007026560639628254
fastText,leiden,
fastText,leiden,-0.062388923132946084
fastText,leiden,-0.05237929056662394
fastText,leiden,-0.03882034817925617
fastText,leiden,0.001990873413254657
fastText,leiden,-0.0409433138473716
fastText,leiden,-0.04544740632998712
fastText,leiden,-0.015460658491313284
fastText,leiden,-0.036098833655603735
fastText,leiden,-0.01664719152768257
fastText,leiden,-0.07617855249426386
fastText,leiden,-0.04238879742984303
fastText,leiden,-0.03776836976472264
fastText,leiden,-0.0648887863151818
fastText,leiden,0.0006971496765224572
fastText,leiden,-0.08617700240011217
fastText,leiden,-0.021567388333072812
fastText,leiden,-0.041648801052192375
fastText,leiden,-0.042104631266122294
fastText,leiden,-0.046949936204705
fastText,leiden,-0.08190484069790271
fastText,leiden,-0.045227586813802234
fastText,leiden,-0.008218377030550172
fastText,leiden,-0.0015469717843908937
fastText,leiden,-0.07366220578573035
fastText,leiden,-0.04516052403767201
fastText,leiden,-0.03842709683875367
fastText,leiden,-0.04795713380491162
fastText,leiden,-0.03347811301940784
fastText,leiden,-0.04425629045996016
fastText,leiden,-0.02222955206645094
fastText,leiden,-0.0032530082516813996
fastText,leiden,-0.05988218389017719
fastText,leiden,0.00014244983937095057
fastText,leiden,-0.0015048316650707605
fastText,leiden,-0.08799401821345787
fastText,leiden,-0.009293177603781455
fastText,leiden,-0.023717066352441418
fastText,leiden,-0.046565982811003326
fastText,leiden,-0.028453201943606565
fastText,leiden,0.004244157904086943
fastText,leiden,-0.03212963999637786
fastText,leiden,-0.048516144427405816
fastText,leiden,-0.07569570534543746
fastText,leiden,-0.021670109332396215
fastText,leiden,-0.04261994365258426
fastText,leiden,-0.026592388336673545
fastText,leiden,-0.04342409755376386
fastText,leiden,-0.03407688911928908
fastText,leiden,-0.03776596148502831
fastText,leiden,-0.003690552299630223
fastText,leiden,-0.07346662075221799
fastText,leiden,-0.06251129691614488
fastText,leiden,-0.03339310979700083
fastText,leiden,-0.02446617733355716
fastText,leiden,-0.007522926506671634
fastText,leiden,-0.03402569564899516
fastText,leiden,-0.05771082337292344
fastText,leiden,-0.008779324305810632
fastText,leiden,-0.031213172314174864
fastText,leiden,-0.018252683815609738
fastText,infomap,-0.06359476566162525
fastText,infomap,0.04112601663318416
fastText,infomap,-0.01764040760104868
fastText,infomap,0.022174933623790305
fastText,infomap,-0.001503661056637129
fastText,infomap,-0.09138974796036847
fastText,infomap,-0.027971668112710124
fastText,infomap,0.028894924124822974
fastText,infomap,-0.06674803255705974
fastText,infomap,-0.06274525968154965
fastText,infomap,0.007649562623101347
fastText,infomap,0.0798965419185158
fastText,infomap,0.00797155684447437
fastText,infomap,0.041561343149240315
fastText,infomap,-0.04350997466589768
fastText,infomap,0.04188156039143309
fastText,infomap,-0.09020167236665444
fastText,infomap,-0.0006073586796696562
fastText,infomap,-0.057274213189578926
fastText,infomap,-0.061649798497262376
fastText,infomap,-0.027675218019348358
fastText,infomap,-0.06786973754867509
fastText,infomap,0.012056412067438682
fastText,infomap,-0.10578940578448526
fastText,infomap,-0.02596585112202998
fastText,infomap,-0.10573100043466843
fastText,infomap,0.017020764771676355
fastText,infomap,0.026800686037081967
fastText,infomap,-0.024663341048607235
fastText,infomap,0.01798043932614668
fastText,infomap,0.05760915107292308
fastText,infomap,-0.04320316482122488
fastText,infomap,0.00024828923243869205
fastText,infomap,0.017084686791028925
fastText,infomap,
fastText,infomap,-0.014203625689163446
fastText,infomap,-0.049967665711575626
fastText,infomap,-0.007678080528926268
fastText,infomap,-0.07294264074377199
fastText,infomap,0.028033861865406684
fastText,infomap,0.004802546992175305
fastText,infomap,-0.06616481184626044
fastText,infomap,0.026644473815110592
fastText,infomap,-0.06288303612175172
fastText,infomap,-0.050322180273192574
fastText,infomap,-0.01587900193765357
fastText,infomap,-0.032349494943744506
fastText,infomap,0.02270758162386277
fastText,infomap,-0.060138313234975316
fastText,infomap,-0.05447583248906218
fastText,infomap,-0.03221758111896833
fastText,infomap,-0.032329036157943136
fastText,infomap,-0.02902799558922675
fastText,infomap,0.05701417088658156
fastText,infomap,-0.026214364115121902
fastText,infomap,-0.044498773486483345
fastText,infomap,-0.09423721222347015
fastText,infomap,0.023911064109692015
fastText,infomap,-0.08790901326477141
fastText,infomap,-0.004498495463124974
fastText,infomap,0.01104485023752022
fastText,infomap,-0.09307807348482289
fastText,infomap,0.016584043658608216
fastText,infomap,-0.0018537765997151956
fastText,infomap,-0.018010433857031827
fastText,infomap,-0.06688016464985891
fastText,infomap,0.036536922112570425
fastText,infomap,0.035354131899983154
fastText,infomap,0.027281353119673724
fastText,infomap,-0.006315366100099751
fastText,infomap,-0.033976518132110334
fastText,infomap,-0.007386024011072023
fastText,infomap,-0.05452275986817079
fastText,infomap,-0.03784135750171469
fastText,infomap,0.0613090623120226
fastText,infomap,-0.025304469436522647
fastText,infomap,0.005604697997050545
fastText,infomap,-0.03133743137287115
fastText,infomap,0.01586049743313256
fastText,infomap,0.02211005580642189
fastText,infomap,-0.014455171895307983
fastText,infomap,0.00945831884987558
fastText,infomap,-0.015002183388982071
fastText,infomap,0.021412659745684848
fastText,infomap,0.020736418893350317
fastText,infomap,-0.00461098701115259
fastText,infomap,-0.03660606168090175
fastText,infomap,-0.052969084074700246
fastText,infomap,-0.059102250286314106
fastText,infomap,0.01908771447270685
fastText,infomap,-0.02698155773807054
fastText,infomap,-0.04158189694504766
fastText,infomap,0.00294690741132686
fastText,infomap,-0.01553520598825231
fastText,infomap,-0.00984256287077967
fastText,infomap,-0.04736739071076235
fastText,infomap,0.002137080995772922
fastText,infomap,0.008272497375084287
fastText,infomap,
fastText,infomap,0.016387090089465484
fastText,infomap,-0.07455664772818338
fastText,infomap,-0.028771703819593708
fastText,infomap,-0.09279428454417504
fastText,infomap,0.024487948456369812
fastText,infomap,0.031149321062027724
fastText,infomap,-0.03342997522363367
fastText,infomap,-0.0683785499416748
fastText,infomap,0.04101335434978137
fastText,infomap,-0.04330948169593063
fastText,infomap,-0.008745133744218148
fastText,infomap,0.019330201571255645
fastText,infomap,0.0014298902113852874
fastText,infomap,-0.04363438094068983
fastText,infomap,-0.015142570853629578
fastText,infomap,-0.06401003677886041
fastText,infomap,-0.04750749483052963
fastText,infomap,-0.0894233184112806
fastText,infomap,-0.026303208472058692
fastText,infomap,-0.03952860591350693
fastText,infomap,-0.006475551474568131
fastText,infomap,-0.016173089515665984
fastText,infomap,0.01655086506076686
fastText,infomap,0.014774984119494294
fastText,infomap,0.010134421488417034
fastText,infomap,-0.031530137144399895
fastText,infomap,0.023474420044201416
fastText,infomap,-0.034356753252370864
fastText,infomap,-0.11142353924896442
fastText,infomap,0.05688455551027305
fastText,infomap,0.0007538433756326679
fastText,infomap,-0.07505902655562158
fastText,infomap,0.014875752039045786
fastText,infomap,0.01711075159439701
fastText,infomap,-0.06919750968556726
fastText,infomap,-0.06518448319734949
fastText,infomap,-0.10125542358014072
fastText,infomap,-0.027694734338852278
fastText,infomap,-0.0053106171305628
fastText,infomap,-0.016989954036731536
fastText,infomap,-0.07882989771498339
fastText,infomap,-0.019049464060662324
fastText,infomap,-0.028762232541893362
fastText,infomap,0.007418845533953444
fastText,infomap,-0.022106908461125396
fastText,infomap,0.005085080241112094
fastText,infomap,0.018046916767680443
fastText,infomap,-0.03729976005811775
fastText,infomap,-0.09774398940685958
fastText,infomap,-0.04773191681079192
fastText,infomap,-0.027171108733535343
fastText,infomap,0.009783295209231602
fastText,infomap,-0.024950781996117777
fastText,infomap,-0.061082571060278146
fastText,infomap,-0.08823959183335084
fastText,infomap,0.018136857656191552
fastText,infomap,-0.08989906089072575
fastText,infomap,0.010277462857877562
fastText,infomap,-0.04687001629682985
fastText,infomap,-0.0589597391983544
fastText,infomap,-0.046025455711745655
fastText,infomap,-0.0435860070826144
fastText,infomap,0.011410973421642434
fastText,infomap,0.028103244048034104
fastText,infomap,-0.0438410316016945
fastText,infomap,-0.01472295237677157
fastText,infomap,-0.007393278262839531
fastText,infomap,-0.012257712633648832
fastText,infomap,-0.03216584740335671
fastText,infomap,-0.0018854142642662497
fastText,infomap,-0.04079958980224341
fastText,infomap,0.04117821143595246
fastText,infomap,-0.10895069111863809
fastText,infomap,-0.06747577891470213
fastText,infomap,0.04260280776799141
fastText,infomap,-0.03452048419357556
fastText,infomap,-0.04886882989339836
fastText,infomap,-0.09396592099607037
fastText,infomap,0.010774528606273037
fastText,infomap,-0.06727826301478457
fastText,infomap,-0.018490338581030663
fastText,infomap,-0.07294240629062465
fastText,infomap,0.010481969902472188
fastText,infomap,-0.021831321738981058
fastText,infomap,0.022773353653961603
fastText,infomap,-0.03238359255623835
fastText,infomap,-0.041072627032576636
fastText,infomap,-0.05596562757244272
fastText,infomap,-0.08915875719042254
fastText,infomap,-0.0536031889422689
fastText,infomap,-0.0845955478232252
fastText,infomap,-0.02674210231036389
fastText,infomap,-0.04095620020628754
fastText,infomap,0.015334463149190847
fastText,infomap,-0.02773308188605872
fastText,infomap,-0.02686646375482582
fastText,infomap,-0.006307946764169792
fastText,infomap,-0.005593306272641985
fastText,infomap,-0.07366464294190578
fastText,infomap,-0.04131395982699859
fastText,infomap,-0.04608372004162653
fastText,infomap,0.06896616822029267
fastText,infomap,0.008736478083801846
fastText,infomap,-0.07276016395484564
fastText,infomap,0.023402489332714826
fastText,infomap,0.06589725602008634
fastText,infomap,
fastText,infomap,0.01390174039621317
fastText,infomap,-0.007433032990641242
fastText,infomap,
fastText,infomap,0.02862794948680958
fastText,infomap,0.017332123257234322
fastText,infomap,-0.036632531419147685
fastText,infomap,0.008205843779242494
fastText,infomap,-0.11993077862428692
fastText,infomap,-0.07853993115756563
fastText,infomap,-0.048370888587563
fastText,infomap,-0.06909103475704703
fastText,infomap,-0.05497968353131244
fastText,infomap,-0.018486049138536353
fastText,infomap,0.0003078436819364816
fastText,infomap,-0.10950010912740116
fastText,infomap,0.018369771400024826
fastText,infomap,0.01595653162993249
fastText,infomap,0.032851773463211886
fastText,infomap,-0.11051574204129166
fastText,infomap,-0.09194218752710981
fastText,infomap,-0.04802263693124342
fastText,infomap,-0.03302852772658649
fastText,infomap,0.028103247783504592
fastText,infomap,-0.09240166442582343
fastText,infomap,-0.03854644688369635
fastText,infomap,-0.09466219794654429
fastText,infomap,
fastText,infomap,-0.012048615180090927
fastText,infomap,-0.008602809650566146
fastText,infomap,-0.05913471678802551
fastText,infomap,-0.0831308984864979
fastText,infomap,0.014655383838553915
fastText,infomap,-0.02672216860059151
fastText,infomap,-0.09763080350929165
fastText,infomap,-0.09881045313491688
fastText,infomap,-0.033721671722209745
fastText,infomap,-0.054606565265961526
fastText,infomap,-0.03868575674989072
fastText,infomap,-0.06581113747162959
fastText,infomap,-0.0070114776266683165
fastText,infomap,-0.03006482566041435
fastText,infomap,-0.05760492120722793
fastText,infomap,0.01185709941796853
fastText,infomap,-0.02946828469326146
fastText,infomap,-0.02586718542902111
fastText,infomap,-0.05769420541774273
fastText,infomap,-0.03475310782933205
fastText,infomap,-0.1095643014264468
fastText,infomap,-0.0033227394644964603
fastText,infomap,-0.00492636937405766
fastText,infomap,-0.074098686227412
fastText,infomap,0.028572283957257638
fastText,infomap,0.0020316868860329462
fastText,infomap,-0.04512511916015183
fastText,infomap,-0.0039037360117972764
fastText,infomap,0.038287506290538675
fastText,infomap,-0.06438899695848144
fastText,infomap,-0.10142687271126039
fastText,infomap,-0.08902431668588473
fastText,infomap,-0.02046952575391614
fastText,infomap,-0.09219430202984724
fastText,infomap,0.007500587670614789
fastText,infomap,-0.08390390684463289
fastText,infomap,-0.03980690533806064
fastText,infomap,0.01767481617502087
fastText,infomap,-0.01458475365027434
fastText,infomap,-0.03524751612666088
fastText,infomap,-0.12728687366669678
fastText,infomap,-0.10139910658565565
fastText,infomap,0.008732751983820508
fastText,infomap,-0.14042635203141762
fastText,infomap,-0.07517661346765947
fastText,infomap,-0.07072859936899445
fastText,infomap,0.008848459432971079
fastText,infomap,-0.03976576880759353
fastText,infomap,-0.056715766854915084
fastText,infomap,-0.06836420695868373
fastText,infomap,-0.03668509723831315
fastText,infomap,-0.007642178755717821
fastText,infomap,-0.004868807189436497
fastText,infomap,-0.018932473190020782
fastText,infomap,-0.012184131593791947
fastText,infomap,0.0032751107756221476
fastText,infomap,-0.07741985849989497
fastText,infomap,-0.01980814446141943
fastText,infomap,-0.04021589773480427
fastText,infomap,0.033752591328815695
fastText,infomap,-0.020572410171939892
fastText,infomap,-0.007024057627138647
fastText,infomap,-0.05488815114631285
fastText,infomap,-0.00328714190641044
fastText,infomap,-0.05290670219381721
fastText,infomap,0.024157189162940185
fastText,infomap,-0.023589017082567776
fastText,infomap,-0.04093199141862136
fastText,infomap,-0.05358645474942336
fastText,infomap,-0.07046501469546884
fastText,infomap,-0.03212931314881706
fastText,infomap,0.005998669052235783
fastText,infomap,-0.09734427140028135
fastText,infomap,0.013122277376150904
fastText,infomap,-0.11367572644054036
fastText,infomap,-0.044691806283587265
fastText,infomap,-0.04678244505345108
fastText,infomap,-0.015230549167309149
fastText,infomap,-0.06456514828005766
fastText,infomap,-0.065014044286551
fastText,infomap,0.0016457306699025898
fastText,infomap,-0.0914040183277055
fastText,infomap,-0.090486661645519
fastText,infomap,-0.012546081482833205
fastText,infomap,0.014872760021214848
fastText,infomap,-0.03729548113925785
fastText,infomap,-0.016772682154240548
fastText,infomap,-0.05227055053787577
fastText,infomap,0.026593455678920574
fastText,infomap,-0.045251032267258906
fastText,infomap,-0.08400920853043792
fastText,infomap,0.011194086907886813
fastText,infomap,-0.001822539065215123
fastText,infomap,-0.09720748228419762
fastText,infomap,0.027944199552376592
fastText,infomap,0.0014110294179523475
fastText,infomap,-0.0792884941081593
fastText,infomap,-0.050698177616112394
fastText,infomap,-0.047965438816917394
fastText,infomap,-0.1272720792777593
fastText,infomap,-0.00483967723653822
fastText,infomap,-0.004735755073220327
fastText,infomap,-0.0867757972187867
fastText,infomap,-0.007809213591634001
fastText,infomap,-0.0032673407857186643
fastText,infomap,-0.08466656469277645
fastText,infomap,-0.08070088687597898
fastText,infomap,0.012492585808779988
fastText,infomap,0.003577614812763086
fastText,infomap,-0.026582392503657903
fastText,infomap,0.004201084003951028
fastText,infomap,0.008568515772905627
fastText,infomap,0.013971010792707461
fastText,infomap,-0.03893956471268756
fastText,infomap,-0.05586312261140636
fastText,infomap,-0.009746109567106975
fastText,infomap,0.008234550930166118
fastText,infomap,0.031236240677982696
fastText,infomap,
fastText,infomap,-0.06835497292597181
fastText,infomap,-0.11612760410762735
fastText,infomap,-0.006828087856099674
fastText,infomap,0.021571093631702953
fastText,infomap,-0.07494205613598504
fastText,infomap,-0.0719499671248165
fastText,infomap,-0.005058031425344112
fastText,infomap,-0.10224194651610341
fastText,infomap,-0.024321462801882188
fastText,infomap,-0.06706485245939175
fastText,infomap,-0.0667467480128221
fastText,infomap,-0.09954206154892442
fastText,infomap,-0.0063625498685434545
fastText,infomap,0.006373683554439458
fastText,infomap,0.018322034411279664
fastText,infomap,0.03455497054456036
fastText,infomap,-0.027609694144038466
fastText,infomap,-0.07789001961355713
fastText,infomap,-0.017330339937304484
fastText,infomap,-0.11564367206901993
fastText,infomap,-0.08992717533564931
fastText,infomap,-0.006870349527583475
fastText,infomap,-0.010365232136074765
fastText,infomap,-0.09590414622626298
fastText,infomap,-0.08083270227258921
fastText,infomap,0.007524266440208538
fastText,infomap,0.013995468715867099
fastText,infomap,-0.09557899762999356
fastText,infomap,0.0031474503474573368
fastText,infomap,0.023160760846868023
fastText,infomap,0.017597567640539546
fastText,infomap,-0.08633816552528317
fastText,infomap,0.01767926254017016
fastText,infomap,-0.03877054647368994
fastText,infomap,-0.11789575891034054
fastText,infomap,-0.015866971773704663
fastText,infomap,-0.048556904787009025
fastText,infomap,0.01755037334127496
fastText,infomap,-0.0016104764533376725
fastText,infomap,0.028740719270420212
fastText,infomap,-0.032800892343616495
fastText,infomap,-0.06798782366678646
fastText,infomap,-0.09621602609094715
fastText,infomap,-0.030230673436250077
fastText,infomap,-0.09832294392705831
fastText,infomap,-0.06282405217364961
fastText,infomap,-0.08361087003578238
fastText,infomap,0.005656074910939557
fastText,infomap,-0.09282587836699507
fastText,infomap,0.0236961344702582
fastText,infomap,-0.06361618747852082
fastText,infomap,-0.00405629825745224
fastText,infomap,-0.06217415681364147
fastText,infomap,-0.0641809126784102
fastText,infomap,-0.03150791775495454
fastText,infomap,-0.0748917390580418
fastText,infomap,0.01893661591698792
fastText,infomap,-0.056022581560424944
fastText,infomap,-0.013687006322920192
fastText,infomap,-0.006830384192893835
TFIDF,leiden,0.10033747477955579
TFIDF,leiden,0.1832629919300075
TFIDF,leiden,-0.0764483720310043
TFIDF,leiden,0.32740082776171775
TFIDF,leiden,0.16110881269771088
